COUPLE ID,PARTICIPANT ID,TEXT,,,,
344,376," For uh,  ?cause its only like uh, six o clock or seven, four or five, or five o clock or whatever",,,,
344,375," Ah, five o clock. They?re, they?re off work already.",,,,
344,376," No, they stay a little longer.",,,,
344,375, Mmm.,,,,
344,376," Anyways. Um, so?ever since we been married, how do you feel our growth has been?",,,,
344,375, It?s been steady and strong.,,,,
344,376, Do you feel that we get better at what we do for communicating?,,,,
344,375," Mmm, well yeah...of course.",,,,
344,376, I do.,,,,
344,375, Mmm.,,,,
344,376," I think we?re really good at?we actually know-we-what each other are really thinking, actually.",,,,
344,375, yeah. Well that?s one of the questions?,,,,
344,376," I know it was, and a couple of them on there, so",,,,
344,375, Sure. Yeah. Strongly agree ,,,,
344,376," Strongly agree, right. Yeah, we?re pretty good about that.",,,,
344,375, Mhmm ,,,,
344,376, We know what each other wants. It?s really amazing.,,,,
344,375, Mhmm. ,,,,
344,376," But I just?it?s just on the last ones I-I didn?t?I put?well, I have nothing to say. When it says, do you disagree on anything, what do you disagree about? I have nothing to say, there nothing to dis?we don?t disagree.",,,,
344,375," Yeah. Well, I put one. One there.",,,,
344,376, What?,,,,
344,375, The financials.,,,,
344,375, Just one.,,,,
344,376," Well, I didn?t put anything",,,,
344,375, Oh?,,,,
344,376," We, we actually agree. I make the money you pay the bills.",,,,
344,376, That?s how we agree. That?s what I put on the front page of this.,,,,
344,375, Mhmm..,,,,
344,375," Well, it?s been really tough with?you know, moving--",,,,
344,376, Getting stol?money getting stolen in socks,,,,
344,375, Yeah. And moving in here.,,,,
344,376, Moving here wasn?t the hard part. Stealing our shit was not cool.,,,,
344,375, Yeah.,,,,
344,376, The moving company is pathetic and horrible.,,,,
344,375,  Uh-huh.,,,,
344,376," That?s another thing. I close these deals, I?m still going after them for my money.",,,,
344,376," That?s what I?m saying. That, and the moving company stealing our shit.",,,,
344,376, Pffft. Dude?s a?,,,,
344,375, Forget about it.,,,,
344,376, That dude?s going to jail.,,,,
344,375, Uh-huh,,,,
344,376, He?s going to the FBI for sure.,,,,
344,375, Mhmm.,,,,
344,376, Guarantee you.,,,,
344,375,Forget about it.,,,,
344,376,"Forget about it. What are you gonna do, uh? What are you gonna do? You messin with the mafia, huh. You don?t mess with the best, you  the rest. Over there, huh.",,,,
344,376,"No, but, um, not worried about it.",,,,
344,375, Mhmm.,,,,
344,376, God?ll put him where he needs to be.,,,,
344,375, Mhmm.,,,,
344,376," If that?s in jail, I don?t care.",,,,
344,375, Mhmm.,,,,
344,376," I don?t care. He stole a lot of money from people, man. And we?re one of them. And that?s not fun. You see the, the waves he caused because of that.",,,,
344,375, Mhmm.,,,,
344,376,"  Yeah. It?s just, it?s hard to talk about. We have, we don?t, we don?t really disagree about anything so it?s kinda hard to finish this fifteen minutes up.",,,,
344,375, I wonder how long will they stay.,,,,
344,376, I don?t know. They go to school here.,,,,
344,375, Yeah. Do they have class tomorrow? ,,,,
344,376," I know, they?re tired. ",,,,
344,376," We?re worried about them. We?re not even worried about us, we?re worried about them.",,,,
344,376, That?s funny.,,,,
344,375, I think there is?are we the last client?,,,,
344,376," No. yeah, I think so.",,,,
344,375, Oh yeah?,,,,
344,376, I think there are other people that are doing this too-,,,,
344,375, Mhmm.,,,,
344,376, With different people that will go to their .,,,,
344,375, Mhmm.,,,,
344,376," I don?t know if they are in another room, or if it?s just us tonight?or what.",,,,
344,375, Mmmm.,,,,
344,376, I?m glad we?re doing it now so we don?t have to do it after.,,,,
344,375, Yeah.,,,,
344,376," We might have other things to do in the future, so?",,,,
344,375, Mhmm.,,,,
344,376," I thought you got off at four, I?m sorry.",,,,
344,376, I?m pretty excited for March.,,,,
344,375, Me too.,,,,
344,376, You are gonna get the answer you?ve been waiting for your whole life.,,,,
344,375, Mmmm.,,,,
344,376, At NYU. Are you kidding me?,,,,
344,375, Mhmm.,,,,
344,376, You?re miss Dr. Barri. Dr. Barri. Give me a kiss honey.,,,,
344,376, You?re so wonderful.,,,,
344,375, Mhmm.,,,,
344,376," You make me so happy, you know?",,,,
344,375, We can walk back.,,,,
344,376," Yeah, if you want.",,,,
344,376, If you wanna go home and go to sleep quick honey.,,,,
344,375, Mm. Okay.,,,,
344,376, If you wanna go to bed quick we should get home quick.,,,,
344,376, We?re not gonna get out of here at nine.,,,,
344,375, Take the train. We?re still gonna walk.,,,,
344,376," But it?ll take us like two minutes to walk home. If we walk home from here it?s twenty minutes. And you will, and you will, um?",,,,
344,375, We?ll see.,,,,
344,376, Be more tired.,,,,
344,375," We, we?ll see.",,,,
344,376, Less time to go to bed.,,,,
344,375, No let?s see. We?ll see when the?when the train will be.,,,,
344,376, When I massaged your feet yesterday what was it like?,,,,
344,375, I don?t know.  Did you?,,,,
344,376," Well, hey I?m not?you?re supposed to do me tonight, so?it ain?t happening.",,,,
344,375," Who, who, who was ",,,,
344,376, I massaged your feet yesterday.,,,,
344,375," Oh, that was, the bet was an hour. ",,,,
344,376, You are so hilarious.,,,,
344,376,"Gimme your face, I love your face.",,,,
344,375, Oh you know what we forgot to watch? The?.the Versace?,,,,
344,376, I got it taped.,,,,
344,375," Oh, you got it taped?",,,,
344,376, It?s all?,,,,
344,375," I remembered it when I was going home from the subway. I was, Oh I forgot ",,,,
344,376," You were out like a light, huh. Couldn?t even watch anything but the back of your eyelids.",,,,
344,375, I know.,,,,
344,376, You were all,,,,
344,375," I was out, I was out, but you were so ",,,,
344,376, I had to.,,,,
344,375, I know.,,,,
344,376, I have a call with him tomorrow at twelve o clock. And Dan and Bill.,,,,
344,375, Eastern time?,,,,
344,376, Twelve o clock our time.,,,,
344,375, Uh-huh.,,,,
344,376, Yup.,,,,
344,376, What?,,,,
344,375," Nine o clock his time, right? Go.",,,,
344,375,  It?s your turn. Your turn. ,,,,
344,376, So beautiful. I?m so lucky. I am so lucky. Do you know that?,,,,
344,375, Mmmm.,,,,
344,376,I am so lucky.,,,,
344,375, Mmm. ,,,,
344,375,Why don?t you apply to ?,,,,
344,376," I, I saw the thing you sent me in the email.",,,,
344,375, Which one?,,,,
344,376, About,,,,
344,375," Oh, okay.",,,,
344,376, It took like an hour to fill that thing out.,,,,
344,376," It?s so pissed me off, oh my god. Thanks Olympia.",,,,
344,376,So nice of you.,,,,
344,375, Sorry.,,,,
344,376, I call the phone number and the guy answers ?down in the bottom left corner it says apply.?,,,,
344,375, Mmmm.,,,,
344,376," And, it?s like, I gotta fill all that just to ? You know what I?m saying?",,,,
344,375, Mhmm.,,,,
344,376, It?s hilarious.,,,,
344,375,  meeting.,,,,
344,376, What time?,,,,
344,375, Nine-o-clock,,,,
344,376," Okay, you?re sleeping then, so?",,,,
344,376," Man, knock it off.",,,,
344,375,  Well you?re the one who?,,,,
344,375, You?re?you?re,,,,
344,376,Is that fifteen minutes?,,,,
344,375, No not yet.,,,,
344,376,No?,,,,
344,375, Probably ten?nine minutes.,,,,
344,376,No.,,,,
344,375, Six more minutes.,,,,
344,376, Not nine minutes.,,,,
344,375, Yeah.,,,,
344,376,"No, it was, it was at 5 25.",,,,
344,375, No. ,,,,
344,376, Yes.,,,,
344,375, No.,,,,
344,376," Huh? Oh, 4 minutes. Thank you. 4 minutes.",,,,
344,375, You?re so antsy.,,,,
344,376,"No, I just like, you know, I just wanna---So, so I?ll be writing screenplays and doing the phone call tomorrow and hopefully close the deal with um, with the, what do you call it? The, um, hard money. Weekend? What?s the plan on the weekend?",,,,
344,376, All day?,,,,
344,375, Mhmm. And study.,,,,
344,376," You just take it easy, man. You work too hard. You work so hard?not too hard. You work hard though. You need to take care of your body. I know what you could do on the weekend?",,,,
344,375, We can do the laundry. ,,,,
344,376, That?s one thing. Do you know what else you can do on the weekend?,,,,
344,375, What?,,,,
344,376, Massage me. That?s awesome.,,,,
344,375, Noooo.,,,,
344,376," That?s a great idea, Olympia. Thanks for coming up with it. I love that idea.",,,,
344,375, Do a forty-five minutes ,,,,
344,376, Massage me,,,,
344,375,"I?ve got 45 minutes here  forty five minutes here, forty-five minutes here?",,,,
344,376,  Back massage ,,,,
344,375, No. You?re gonna be the one ,,,,
344,376,Oh my god.,,,,
344,375," I like your hair. It?s like, going here and going here ",,,,
344,376," Eh, he?s over there. He?s over there.",,,,
344,376, He?s over there.,,,,
344,375," Did you put, did you put gel in it?",,,,
344,376, Didn?t take no shower. I took a shower last night.,,,,
344,376, Did you hear the shower last night?,,,,
344,375, No.,,,,
344,376," I took a shower, I was knocking at my--on the wall.",,,,
344,375," Oh, were you?",,,,
344,376,  It was a lot. ,,,,
344,375, I was sound asleep.,,,,
344,376, It was a lot on the wall.,,,,
344,375, I was sound asleep. Looks like you still have a lot there.,,,,
344,376, Yeah. It grows pretty fast.,,,,
344,375, Mhmm.,,,,
344,376, Like a chia pet.,,,,
344,375, Oh. Or like Evan Almighty.,,,,
344,376," Yeah, exactly like him. Oh man, I?m so happy. Seven years with you go fast.",,,,
344,375, Ohh.,,,,
344,376, It?s been awesome.,,,,
344,375, Yeah. ,,,,
344,376, Best thing I ever had in my life is you. You make me very happy.,,,,
344,376, Even though you annoy me-,,,,
344,376, You make me very happy.,,,,
344,375, Mmm. That?s good ,,,,
344,376, I love you.,,,,
344,375, Thank you.,,,,
344,376, Yes.,,,,
344,375, Okay. I love you too.,,,,
344,376, I?m gonna call your mom.,,,,
344,375, My mom?,,,,
344,376, Tomorrow.,,,,
344,375, Why?,,,,
344,376, Say hi.,,,,
